#Total No. of Collocate Types: 827
#Total No. of Collocate Tokens: 2180
421	1	0	1	5.07690	stale
422	1	1	0	5.07690	spread
423	1	1	0	5.07690	solitude
424	1	0	1	5.07690	social
425	2	1	1	5.07690	sit
426	1	0	1	5.07690	sentences
427	2	1	1	5.07690	seeing
428	1	1	0	5.07690	river
429	1	1	0	5.07690	richmond
430	1	0	1	5.07690	returning
431	3	3	0	5.07690	put
432	1	0	1	5.07690	process
433	1	1	0	5.07690	print
434	1	0	1	5.07690	present
435	1	1	0	5.07690	poem
436	3	1	2	5.07690	pen
437	1	1	0	5.07690	paying
438	1	0	1	5.07690	oxford
439	1	0	1	5.07690	november
440	1	1	0	5.07690	name
441	1	1	0	5.07690	music
442	1	0	1	5.07690	mood
443	1	1	0	5.07690	minute
444	1	0	1	5.07690	meaning
445	1	0	1	5.07690	material
446	1	0	1	5.07690	marriage
447	2	0	2	5.07690	literature
448	1	0	1	5.07690	legs
449	1	1	0	5.07690	knowing
450	1	1	0	5.07690	keep
451	1	0	1	5.07690	j
452	1	0	1	5.07690	illusion
453	1	1	0	5.07690	hysterical
454	1	0	1	5.07690	horror
455	1	0	1	5.07690	hers
456	1	1	0	5.07690	harold
457	1	0	1	5.07690	harcourt
458	1	1	0	5.07690	fruit
459	1	0	1	5.07690	feet
460	1	1	0	5.07690	extent
461	1	0	1	5.07690	either
462	2	1	1	5.07690	edith
463	1	0	1	5.07690	dulness
464	1	0	1	5.07690	detest
465	2	1	1	5.07690	desire
466	3	0	3	5.07690	dear
467	2	1	1	5.07690	deal
468	1	1	0	5.07690	cut
469	1	1	0	5.07690	conscious
470	1	1	0	5.07690	compare
471	1	0	1	5.07690	cape
472	1	1	0	5.07690	broadcast
473	1	1	0	5.07690	brings
474	8	2	6	5.07690	books
475	12	1	11	5.07690	book
476	10	4	6	5.07690	back
477	2	0	2	5.07690	against
478	1	1	0	5.07690	across
479	4	4	0	4.96142	look
480	11	6	5	4.95137	writing
481	3	2	1	4.92489	weeks
482	6	3	3	4.92489	reading
483	3	2	1	4.92489	looking
484	3	1	2	4.92489	cant
485	9	6	3	4.87759	into
486	2	2	0	4.85450	water
487	2	0	2	4.85450	record
488	2	1	1	4.85450	passage
489	8	5	3	4.85450	nessa
490	2	1	1	4.85450	hand
491	2	1	1	4.85450	glad
492	2	1	1	4.85450	complete
493	2	0	2	4.85450	asking
494	7	2	5	4.82536	new
495	3	2	1	4.78739	ve
496	3	3	0	4.78739	remember
497	4	2	2	4.75497	part
498	4	1	3	4.75497	feeling
499	5	3	2	4.66186	work
500	2	1	1	4.66186	won
501	2	1	1	4.66186	whom
502	1	1	0	4.66186	wednesday
503	2	1	1	4.66186	times
504	1	0	1	4.66186	swift
505	1	1	0	4.66186	struck
506	1	1	0	4.66186	steady
507	1	0	1	4.66186	soul
508	1	0	1	4.66186	sibyl
509	1	1	0	4.66186	serve
510	1	1	0	4.66186	sentimental
511	1	1	0	4.66186	sands
512	1	1	0	4.66186	relief
513	1	0	1	4.66186	queer
514	2	1	1	4.66186	pleasure
515	1	1	0	4.66186	played
516	1	0	1	4.66186	perfect
517	1	1	0	4.66186	owing
518	3	1	2	4.66186	odd
519	2	2	0	4.66186	makes
520	1	1	0	4.66186	least
521	1	0	1	4.66186	joy
522	1	0	1	4.66186	interests
523	1	0	1	4.66186	headache
524	1	0	1	4.66186	head
525	1	0	1	4.66186	failure
526	1	0	1	4.66186	expression
527	1	0	1	4.66186	exact
528	1	0	1	4.66186	enjoyed
529	1	0	1	4.66186	dropped
530	1	0	1	4.66186	distinction
531	1	1	0	4.66186	charleston
532	1	1	0	4.66186	bob
533	6	4	2	4.60297	want
534	3	0	3	4.54638	roger
535	10	5	5	4.52436	here
536	4	2	2	4.49193	talk
537	4	3	1	4.49193	rodmell
538	2	1	1	4.49193	left
539	5	1	4	4.46023	way
540	3	1	2	4.43947	state
541	3	1	2	4.43947	once
542	3	0	3	4.43947	next
543	3	2	1	4.43947	found
544	3	0	3	4.43947	eyes
545	4	3	1	4.41393	down
546	5	3	2	4.39883	week
547	8	5	3	4.33993	write
548	1	1	0	4.33993	women
549	1	0	1	4.33993	wishes
550	1	0	1	4.33993	whatever
551	1	0	1	4.33993	vogue
552	1	0	1	4.33993	took
553	1	1	0	4.33993	thinks
554	1	1	0	4.33993	thats
555	1	1	0	4.33993	self
556	1	1	0	4.33993	screen
557	2	0	2	4.33993	rose
558	1	1	0	4.33993	play
559	1	0	1	4.33993	phrase
560	1	1	0	4.33993	partly
561	1	1	0	4.33993	others
562	1	0	1	4.33993	normal
563	1	1	0	4.33993	mine
564	2	1	1	4.33993	might
565	1	0	1	4.33993	memoirs
566	3	2	1	4.33993	made
567	7	3	4	4.33993	m
568	1	1	0	4.33993	lovely
569	2	2	0	4.33993	few
570	1	0	1	4.33993	faced
571	2	2	0	4.33993	easily
572	1	0	1	4.33993	difficult
573	1	0	1	4.33993	curious
574	1	1	0	4.33993	course
575	1	1	0	4.33993	carpets
576	1	1	0	4.33993	beauty
577	1	0	1	4.33993	articles
578	1	0	1	4.33993	art
579	3	1	2	4.24682	whole
580	3	1	2	4.24682	moment
581	2	1	1	4.20243	oh
582	29	15	14	4.13614	at
583	5	5	0	4.12581	could
584	9	5	4	4.10386	more
585	1	0	1	4.07690	writer
586	1	0	1	4.07690	try
587	1	0	1	4.07690	todd
588	3	2	1	4.07690	thought
589	2	2	0	4.07690	such
590	1	1	0	4.07690	straight
591	1	0	1	4.07690	society
592	1	1	0	4.07690	settled
593	2	1	1	4.07690	run
594	1	0	1	4.07690	poetry
595	1	0	1	4.07690	past
596	1	1	0	4.07690	morgan
597	2	0	2	4.07690	miss
598	1	0	1	4.07690	meet
599	2	2	0	4.07690	less
600	1	1	0	4.07690	kept
601	1	1	0	4.07690	july
602	1	1	0	4.07690	important
603	1	1	0	4.07690	hope
604	1	0	1	4.07690	gives
605	1	0	1	4.07690	full
606	1	1	0	4.07690	forget
607	1	1	0	4.07690	ethel
608	1	0	1	4.07690	each
609	1	1	0	4.07690	break
610	1	0	1	4.07690	article
611	1	0	1	4.07690	already
612	1	0	1	4.07690	afternoon
613	11	8	3	4.03383	am
614	5	2	3	4.02959	come
615	12	8	4	4.01800	by
616	7	5	2	4.00978	do
617	5	2	3	3.98379	read
618	22	14	8	3.97154	have
619	6	0	6	3.96142	life
620	2	0	2	3.96142	does
621	4	3	1	3.96142	c
622	11	8	3	3.95137	about
623	7	4	3	3.91463	and
624	7	3	4	3.88425	last
625	1	1	0	3.85450	worth
626	1	0	1	3.85450	whether
627	4	1	3	3.85450	were
628	3	2	1	3.85450	two
629	1	0	1	3.85450	story
630	1	0	1	3.85450	stories
631	1	1	0	3.85450	re
632	1	0	1	3.85450	rate
633	1	1	0	3.85450	page
634	5	2	3	3.85450	old
635	1	0	1	3.85450	nervous
636	4	1	3	3.85450	make
637	3	2	1	3.85450	love
638	1	0	1	3.85450	kind
639	3	3	0	3.85450	having
640	1	1	0	3.85450	country
641	1	1	0	3.85450	clear
642	1	0	1	3.85450	air
643	5	3	2	3.81386	after
644	13	6	7	3.80771	now
645	16	6	10	3.80388	then
646	5	4	1	3.77433	should
647	15	3	12	3.76140	as
648	2	2	0	3.75497	without
649	2	1	1	3.75497	just
